invocation_id,timestamp,entity,model_name,start_time,end_time,duration,status,message,thread_info
d3238959-10f9-43b5-a3c4-49b206392626,2026-02-09T10:16:39.892518Z,order_relationship,int_order_relationship_prepared,2026-02-09T10:16:28.468072,2026-02-09T10:16:39.892518,11.42,OK,OK - int_order_relationship_prepared,Thread-3 (worker)
d3238959-10f9-43b5-a3c4-49b206392626,2026-02-09T10:16:39.892518Z,asset_class,int_asset_class_prepared,2026-02-09T10:16:39.892518,2026-02-09T10:16:58.540381,18.65,MODEL_END,Completed int_asset_class_prepared,Thread-3 (worker)
d3238959-10f9-43b5-a3c4-49b206392626,2026-02-09T10:16:58.540381Z,asset_class,int_asset_class_prepared,2026-02-09T10:16:39.892518,2026-02-09T10:16:58.540381,18.65,OK,OK - int_asset_class_prepared,Thread-3 (worker)
d3238959-10f9-43b5-a3c4-49b206392626,2026-02-09T10:16:58.411033Z,asset_class,int_asset_class_validated,2026-02-09T10:16:58.411033,,,MODEL_START,Starting int_asset_class_validated,Thread-4 (worker)
d3238959-10f9-43b5-a3c4-49b206392626,2026-02-09T10:16:58.411033Z,avq_codes_tab,int_avq_codes_tab_prepared,2026-02-09T10:16:58.411033,2026-02-09T10:18:19.301703,80.89,MODEL_END,Completed int_avq_codes_tab_prepared,Thread-4 (worker)
d3238959-10f9-43b5-a3c4-49b206392626,2026-02-09T10:18:19.301703Z,avq_codes_tab,int_avq_codes_tab_prepared,2026-02-09T10:16:58.411033,2026-02-09T10:18:19.301703,80.89,OK,OK - int_avq_codes_tab_prepared,Thread-4 (worker)
d3238959-10f9-43b5-a3c4-49b206392626,2026-02-09T10:16:58.540381Z,avq_codes_tab,int_avq_codes_tab_validated,2026-02-09T10:16:58.540381,2026-02-09T10:18:16.687209,78.15,MODEL_END,Completed int_avq_codes_tab_validated,Thread-3 (worker)
d3238959-10f9-43b5-a3c4-49b206392626,2026-02-09T10:18:16.687209Z,avq_codes_tab,int_avq_codes_tab_validated,2026-02-09T10:16:58.540381,2026-02-09T10:18:16.687209,78.15,OK,OK - int_avq_codes_tab_validated,Thread-3 (worker)
d3238959-10f9-43b5-a3c4-49b206392626,2026-02-09T10:17:37.204729Z,iso_country,dim_iso_country,2026-02-09T10:17:37.204729,2026-02-09T10:18:28.436866,51.23,MODEL_END,Completed dim_iso_country,Thread-1 (worker)
d3238959-10f9-43b5-a3c4-49b206392626,2026-02-09T10:18:28.436866Z,iso_country,dim_iso_country,2026-02-09T10:17:37.204729,2026-02-09T10:18:28.436866,51.23,OK,OK - dim_iso_country,Thread-1 (worker)
d3238959-10f9-43b5-a3c4-49b206392626,2026-02-09T10:17:48.894759Z,iso_country,fact_iso_country,2026-02-09T10:17:48.894759,2026-02-09T10:19:17.346684,88.45,MODEL_END,Completed fact_iso_country,Thread-2 (worker)
d3238959-10f9-43b5-a3c4-49b206392626,2026-02-09T10:19:17.346684Z,iso_country,fact_iso_country,2026-02-09T10:17:48.894759,2026-02-09T10:19:17.346684,88.45,OK,OK - fact_iso_country,Thread-2 (worker)
d3238959-10f9-43b5-a3c4-49b206392626,2026-02-09T10:18:16.687209Z,asset_identifier,dim_asset_identifier,2026-02-09T10:18:16.687209,2026-02-09T10:20:04.065222,107.38,MODEL_END,Completed dim_asset_identifier,Thread-3 (worker)
d3238959-10f9-43b5-a3c4-49b206392626,2026-02-09T10:20:04.065222Z,asset_identifier,dim_asset_identifier,2026-02-09T10:18:16.687209,2026-02-09T10:20:04.065222,107.38,error,ERROR - dim_asset_identifier,Thread-3 (worker)
d3238959-10f9-43b5-a3c4-49b206392626,2026-02-09T10:18:19.301703Z,asset_identifier,fact_asset_identifier,2026-02-09T10:18:19.301703,2026-02-09T10:19:54.074678,94.77,MODEL_END,Completed fact_asset_identifier,Thread-4 (worker)
d3238959-10f9-43b5-a3c4-49b206392626,2026-02-09T10:19:54.074678Z,asset_identifier,fact_asset_identifier,2026-02-09T10:18:19.301703,2026-02-09T10:19:54.074678,94.77,skipped,SKIPPED - fact_asset_identifier,Thread-4 (worker)
d3238959-10f9-43b5-a3c4-49b206392626,2026-02-09T10:18:28.436866Z,order_relationship,dim_order_relationship,2026-02-09T10:18:28.436866,2026-02-09T10:19:26.265616,57.83,ERROR,Completed dim_order_relationship,Thread-1 (worker)
d3238959-10f9-43b5-a3c4-49b206392626,2026-02-09T10:19:26.265616Z,order_relationship,dim_order_relationship,2026-02-09T10:18:28.436866,2026-02-09T10:19:26.265616,57.83,OK,OK - dim_order_relationship,Thread-1 (worker)
d3238959-10f9-43b5-a3c4-49b206392626,2026-02-09T10:19:17.346684Z,asset_class,dim_asset_class,2026-02-09T10:19:17.346684,,,MODEL_START,Starting dim_asset_class,Thread-2 (worker)
d3238959-10f9-43b5-a3c4-49b206392626,2026-02-09T10:19:17.346684Z,asset_class,fact_asset_class,2026-02-09T10:19:17.346684,2026-02-09T10:20:06.851935,49.51,MODEL_END,Completed fact_asset_class,Thread-2 (worker)
d3238959-10f9-43b5-a3c4-49b206392626,2026-02-09T10:20:06.851935Z,asset_class,fact_asset_class,2026-02-09T10:19:17.346684,2026-02-09T10:20:06.851935,49.51,OK,OK - fact_asset_class,Thread-2 (worker)
d3238959-10f9-43b5-a3c4-49b206392626,2026-02-09T10:19:26.265616Z,avq_codes_tab,dim_avq_codes_tab,2026-02-09T10:19:26.265616,2026-02-09T10:21:20.708390,114.44,MODEL_END,Completed dim_avq_codes_tab,Thread-1 (worker)
d3238959-10f9-43b5-a3c4-49b206392626,2026-02-09T10:21:20.708390Z,avq_codes_tab,dim_avq_codes_tab,2026-02-09T10:19:26.265616,2026-02-09T10:21:20.708390,114.44,OK,OK - dim_avq_codes_tab,Thread-1 (worker)
d3238959-10f9-43b5-a3c4-49b206392626,2026-02-09T10:19:54.074678Z,avq_codes_tab,fact_avq_codes_tab,2026-02-09T10:19:54.074678,,,MODEL_START,Starting fact_avq_codes_tab,Thread-4 (worker)
d3238959-10f9-43b5-a3c4-49b206392626,2026-02-09T10:14:28.405167Z,,,2026-02-09T10:14:28.405167,2026-02-09T10:21:20.708390,412.3,EXECUTION_DURATION,Total execution time: 412s,MainThread
d3238959-10f9-43b5-a3c4-49b206392626,2026-02-09T10:14:28.405167Z,,,,,,EXECUTION_STATUS,"pass:18, fail:1, skip:0",MainThread
